"";"Screening.ID";"rayyan.key";"doi";"Status";"Motivo.para.exclusão";"Observações.gerais.do.artigo";"Quem";"Outcomes";"X.U.FEFF.Outcomes.ID";"Método";"Figura";"Grupos";"Observações.gerais.da.figura.ou.desfecho"
"3832";58;"rayyan-115933198";"10.1002/cbic.201402377";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3833";59;"rayyan-115924481";"10.3389/fnins.2015.00430";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3834";60;"rayyan-115925209";"10.1016/j.bbrc.2014.03.038";"Excluído";"7 - Não inclui uma medida de toxicidade";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3835";61;"rayyan-115937085";"10.1023/a:1020912704404";"Excluído";"3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3836";62;"rayyan-115936784";"10.1006/exnr.2001.7719";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3837";63;"rayyan-115925269";"10.3892/ijmm.2014.1632";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3838";64;"rayyan-115928152";"10.1016/j.brainres.2005.10.063";"Excluído";"3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3839";65;"rayyan-115921990";"10.1038/s41598-020-66129-z";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3840";66;"rayyan-115922373";"10.1111/febs.15149";"Incluído";"";"";"Nathalia Réges Pinheiro";"122,123";122;"1.1 - Ensaio de redução de MTT e análogos";"Figure 11C";"1st and 2nd bars";""
"3841";66;"rayyan-115922373";"10.1111/febs.15149";"Incluído";"";"";"Nathalia Réges Pinheiro";"122,123";123;"1.4 - Viabilidade celular (outros)";"Figure 13C";"1st and 2nd bars";"Immunocytochemical (ICC) analysis of SH-SY5Y cells treated with Ab42 oligomers for evaluation of the morphology of the neurons and the corresponding neurites in treated and untreated conditions."
"3842";67;"rayyan-115926059";"10.3233/JAD-2012-110779";"Incluído";"";"";"Nathalia Réges Pinheiro";"88";88;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2C";"1st and 3rd bars";"Na figura 4 desse artigo não fica clara qual isoforma do peptídeo Abeta foi usada."
"3843";68;"rayyan-115922478";"10.1016/j.bioorg.2019.103258";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3844";69;"rayyan-115922504";"10.1016/j.bbrc.2019.08.033";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3845";70;"rayyan-115922056";"10.3390/biomedicines8050107";"Incluído";"";"";"Nathalia Réges Pinheiro";"89";89;"1.1 - Ensaio de redução de MTT e análogos";"Figure 6";"1st and 2nd bars";""
"3846";71;"rayyan-115935519";"";"Incluído";"";"This paper does not have a DOI";"Nathalia Réges Pinheiro";"249,250,251,252,253,254";249;"1.1 - Ensaio de redução de MTT e análogos";"Figure 1A";"1st and 2nd points";""
"3847";71;"rayyan-115935519";"";"Incluído";"";"This paper does not have a DOI";"Nathalia Réges Pinheiro";"249,250,251,252,253,254";250;"1.1 - Ensaio de redução de MTT e análogos";"Figure 1A";"1st and 3rd points";""
"3848";71;"rayyan-115935519";"";"Incluído";"";"This paper does not have a DOI";"Nathalia Réges Pinheiro";"249,250,251,252,253,254";251;"1.1 - Ensaio de redução de MTT e análogos";"Figure 1A";"1st and 4th points";""
"3849";71;"rayyan-115935519";"";"Incluído";"";"This paper does not have a DOI";"Nathalia Réges Pinheiro";"249,250,251,252,253,254";252;"1.1 - Ensaio de redução de MTT e análogos";"Figure 1A";"1st and 5th points";""
"3850";71;"rayyan-115935519";"";"Incluído";"";"This paper does not have a DOI";"Nathalia Réges Pinheiro";"249,250,251,252,253,254";253;"1.1 - Ensaio de redução de MTT e análogos";"Figure 1B";"1st and 2nd bars";""
"3851";71;"rayyan-115935519";"";"Incluído";"";"This paper does not have a DOI";"Nathalia Réges Pinheiro";"249,250,251,252,253,254";254;"1.1 - Ensaio de redução de MTT e análogos";"Figure 1C";"1st and 2nd bars";""
"3852";72;"rayyan-115922206";"10.1021/acschemneuro.9b00401";"Incluído";"";"";"Nathalia Réges Pinheiro";"240,241,242,243,244,245,246,247,248";240;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2 - Left graph";"1st bar relative to control (100% viability)";""
"3853";72;"rayyan-115922206";"10.1021/acschemneuro.9b00401";"Incluído";"";"";"Nathalia Réges Pinheiro";"240,241,242,243,244,245,246,247,248";241;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2 - Left graph";"2nd bar relative to control (100% viability)";""
"3854";72;"rayyan-115922206";"10.1021/acschemneuro.9b00401";"Incluído";"";"";"Nathalia Réges Pinheiro";"240,241,242,243,244,245,246,247,248";242;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2 - Left graph";"3rd bar relative to control (100% viability)";""
"3855";72;"rayyan-115922206";"10.1021/acschemneuro.9b00401";"Incluído";"";"";"Nathalia Réges Pinheiro";"240,241,242,243,244,245,246,247,248";243;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2 - Left graph";"4th bar relative to control (100% viability)";""
"3856";72;"rayyan-115922206";"10.1021/acschemneuro.9b00401";"Incluído";"";"";"Nathalia Réges Pinheiro";"240,241,242,243,244,245,246,247,248";244;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2 - Left graph";"5th bar relative to control (100% viability)";""
"3857";72;"rayyan-115922206";"10.1021/acschemneuro.9b00401";"Incluído";"";"";"Nathalia Réges Pinheiro";"240,241,242,243,244,245,246,247,248";245;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2 - Left graph";"6th bar relative to control (100% viability)";""
"3858";72;"rayyan-115922206";"10.1021/acschemneuro.9b00401";"Incluído";"";"";"Nathalia Réges Pinheiro";"240,241,242,243,244,245,246,247,248";246;"1.1 - Ensaio de redução de MTT e análogos";"Figure 3D";"8th bar relative to control (100% viability)";""
"3859";72;"rayyan-115922206";"10.1021/acschemneuro.9b00401";"Incluído";"";"";"Nathalia Réges Pinheiro";"240,241,242,243,244,245,246,247,248";247;"1.1 - Ensaio de redução de MTT e análogos";"Figure 5A";"1st bar relative to control (100% viability)";""
"3860";72;"rayyan-115922206";"10.1021/acschemneuro.9b00401";"Incluído";"";"";"Nathalia Réges Pinheiro";"240,241,242,243,244,245,246,247,248";248;"1.2 - Ensaio de liberação de LDH";"Figure 5B";"1st bar relative to control (100% viability)";""
"3861";73;"rayyan-115924838";"10.1080/09168451.2014.1002449";"Excluído";"6 - Não inclui um controle adequado";"As células SH-SY5Y desafiadas com Abeta exógeno parecem  também serem transfectadas, por isso não haveria um controle adequado. 
Na Fig 3A, as células são tratadas com Aß42 exógenos e mede-se a produção de 4-HNE por Western blot. Porém, não foi apresentada uma quantificação de intensidade das bandas no paper. Por isso, não extrairemos esse resultado. ";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3862";74;"rayyan-115934124";"10.1007/s12031-012-9717-5";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3863";75;"rayyan-115932216";"10.1111/cbdd.12912";"Incluído";"";"Não faremos a extração de níveis de caspase, apenas delas ativadas. Por isso não incluí a figura 9.";"Nathalia Réges Pinheiro";"255,256,257,258,259";255;"1.1 - Ensaio de redução de MTT e análogos";"Figure 3B";"1st and 2nd bars";""
"3864";75;"rayyan-115932216";"10.1111/cbdd.12912";"Incluído";"";"Não faremos a extração de níveis de caspase, apenas delas ativadas. Por isso não incluí a figura 9.";"Nathalia Réges Pinheiro";"255,256,257,258,259";256;"1.2 - Ensaio de liberação de LDH";"Figure 4A";"1st and 2nd bars";""
"3865";75;"rayyan-115932216";"10.1111/cbdd.12912";"Incluído";"";"Não faremos a extração de níveis de caspase, apenas delas ativadas. Por isso não incluí a figura 9.";"Nathalia Réges Pinheiro";"255,256,257,258,259";257;"2.2 - Marcadores diretos de apoptose";"Figure 5B";"1st and 2nd bars";""
"3866";75;"rayyan-115932216";"10.1111/cbdd.12912";"Incluído";"";"Não faremos a extração de níveis de caspase, apenas delas ativadas. Por isso não incluí a figura 9.";"Nathalia Réges Pinheiro";"255,256,257,258,259";258;"3.1 - Níveis de espécies reativas de oxigênio";"Figure 6";"1st and 2nd bars";""
"3867";75;"rayyan-115932216";"10.1111/cbdd.12912";"Incluído";"";"Não faremos a extração de níveis de caspase, apenas delas ativadas. Por isso não incluí a figura 9.";"Nathalia Réges Pinheiro";"255,256,257,258,259";259;"1.4 - Viabilidade celular (outros)";"Figure 7";"1st and 2nd bars";""
"3868";76;"rayyan-115923363";"10.1016/j.ijbiomac.2018.02.015";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3869";77;"rayyan-115925116";"10.2174/1567205011666140618104430";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3870";78;"rayyan-115936999";"10.1016/S0014-5793(00)01323-5";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3871";79;"rayyan-115935968";"10.1042/0264-6021:3490299";"Incluído";"";"Provável necessidade de contatar autores, pois não especificam sequência ou tamanho do Abeta.";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3872";80;"rayyan-115921683";"10.1021/jacs.0c09281";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3873";81;"rayyan-115932921";" 10.1111/jnc.13191";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3874";82;"rayyan-115926475";"10.1007/s11064-011-0415-4";"Incluído";"";"";"Nathalia Réges Pinheiro";"128,129,130,131,132,133";128;"1.4 - Viabilidade celular (outros)";"Figure 4";"1st and 2nd bars";"Neutral Red assay kit - lysosome staining"
"3875";82;"rayyan-115926475";"10.1007/s11064-011-0415-4";"Incluído";"";"";"Nathalia Réges Pinheiro";"128,129,130,131,132,133";129;"1.4 - Viabilidade celular (outros)";"Figure 4";"1st and 3rd bars";"Neutral Red assay kit - lysosome staining"
"3876";82;"rayyan-115926475";"10.1007/s11064-011-0415-4";"Incluído";"";"";"Nathalia Réges Pinheiro";"128,129,130,131,132,133";130;"1.4 - Viabilidade celular (outros)";"Figure 4";"1st and 4th bars";"Neutral Red assay kit - lysosome staining"
"3877";82;"rayyan-115926475";"10.1007/s11064-011-0415-4";"Incluído";"";"";"Nathalia Réges Pinheiro";"128,129,130,131,132,133";131;"1.4 - Viabilidade celular (outros)";"Figure 4";"1st and 5th bars";"Neutral Red assay kit - lysosome staining"
"3878";82;"rayyan-115926475";"10.1007/s11064-011-0415-4";"Incluído";"";"";"Nathalia Réges Pinheiro";"128,129,130,131,132,133";132;"1.4 - Viabilidade celular (outros)";"Figure 5";"1st bar relative to control (100% viability)";"Neutral Red assay kit - lysosome staining"
"3879";82;"rayyan-115926475";"10.1007/s11064-011-0415-4";"Incluído";"";"";"Nathalia Réges Pinheiro";"128,129,130,131,132,133";133;"1.4 - Viabilidade celular (outros)";"Figure 5";"6th bar relative to control (100% viability)";"Neutral Red assay kit - lysosome staining"
"3880";83;"rayyan-115932736";"10.1016/j.brainres.2015.12.018";"Incluído";"";"Não consideraremos medidas de procaspase-3 como pró-apoptóticas.";"Nathalia Réges Pinheiro";"90";90;"2.1 - Indicadores diretos de morte";"Figure 1";"""DMSO"" and ""Abeta12uM"" bars";"Fluorescein diacetate (FDA)/ propidium iodide (PI) assay. FDA is a
cell-permeant esterase substrate that stain live cells. Living
cells actively convert the non-fluorescent FDA into the green
compound fluorescein. FDA assay allows the evaluation of
cell-membrane integrity, which is required for intracellular
retention of its fluorescent product. In contrast, PI is a membrane impermeable compound commonly used for the
identification of dead cells."
"3881";84;"rayyan-115922291";"10.1007/s00210-019-01792-2";"Incluído";"";"Contém material suplementar";"Nathalia Réges Pinheiro";"91,92,93,94,95,96,97,98,99";91;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2B";"1st and 2nd bars";""
"3882";84;"rayyan-115922291";"10.1007/s00210-019-01792-2";"Incluído";"";"Contém material suplementar";"Nathalia Réges Pinheiro";"91,92,93,94,95,96,97,98,99";92;"2.2 - Marcadores diretos de apoptose";"Figure 3B";"1st and 2nd bars";""
"3883";84;"rayyan-115922291";"10.1007/s00210-019-01792-2";"Incluído";"";"Contém material suplementar";"Nathalia Réges Pinheiro";"91,92,93,94,95,96,97,98,99";93;"3.2 - Dano ao potencial de membrana mitocondrial";"Figure 3D";"1st and 2nd bars";""
"3884";84;"rayyan-115922291";"10.1007/s00210-019-01792-2";"Incluído";"";"Contém material suplementar";"Nathalia Réges Pinheiro";"91,92,93,94,95,96,97,98,99";94;"2.2 - Marcadores diretos de apoptose";"Figure 3G";"1st and 2nd bars";""
"3885";84;"rayyan-115922291";"10.1007/s00210-019-01792-2";"Incluído";"";"Contém material suplementar";"Nathalia Réges Pinheiro";"91,92,93,94,95,96,97,98,99";95;"3.1 - Níveis de espécies reativas de oxigênio";"Figure 4B";"1st and 2nd bars";""
"3886";84;"rayyan-115922291";"10.1007/s00210-019-01792-2";"Incluído";"";"Contém material suplementar";"Nathalia Réges Pinheiro";"91,92,93,94,95,96,97,98,99";96;"2.2 - Marcadores diretos de apoptose";"Figure 6F";"1st and 2nd bars";""
"3887";84;"rayyan-115922291";"10.1007/s00210-019-01792-2";"Incluído";"";"Contém material suplementar";"Nathalia Réges Pinheiro";"91,92,93,94,95,96,97,98,99";97;"2.2 - Marcadores diretos de apoptose";"Figure 7B";"1st and 2nd bars";""
"3888";84;"rayyan-115922291";"10.1007/s00210-019-01792-2";"Incluído";"";"Contém material suplementar";"Nathalia Réges Pinheiro";"91,92,93,94,95,96,97,98,99";98;"1.1 - Ensaio de redução de MTT e análogos";"Supplementary Figure 3A";"1st and 2nd bars";""
"3889";84;"rayyan-115922291";"10.1007/s00210-019-01792-2";"Incluído";"";"Contém material suplementar";"Nathalia Réges Pinheiro";"91,92,93,94,95,96,97,98,99";99;"2.2 - Marcadores diretos de apoptose";"Supplementary Figure 3B";"1st and 2nd bars";""
"3890";85;"rayyan-115935781";"10.1111/j.1479-8301.2006.00141.x";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3891";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";134;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2";"1st and 2nd bars";""
"3892";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";135;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2";"1st and 3rd bars";""
"3893";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";136;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2";"1st and 4th bars";""
"3894";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";137;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2";"1st and 5th bars";""
"3895";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";138;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2";"1st and 6th bars";""
"3896";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";139;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2";"1st and 7th bars";""
"3897";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";140;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2";"1st and 8th bars";""
"3898";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";141;"1.1 - Ensaio de redução de MTT e análogos";"Figure 2";"1st and 9th bars";""
"3899";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";142;"1.1 - Ensaio de redução de MTT e análogos";"Figure 3";"1st and 2nd bars";""
"3900";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";143;"1.4 - Viabilidade celular (outros)";"Figure 4";"1st and 2nd bars";"Intracellular calcium concentration measured using a calcium ion
colorimetric assay kit"
"3901";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";144;"2.2 - Marcadores diretos de apoptose";"Figure 5F";"1st and 2nd bars";""
"3902";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";145;"3.2 - Dano ao potencial de membrana mitocondrial";"Figure 7";"Barras ""Control"" e ""AB1-42""";""
"3903";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";146;"1.4 - Viabilidade celular (outros)";"Figure 8";"1st and 2nd bars";"ATP production"
"3904";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";147;"2.2 - Marcadores diretos de apoptose";"Figure 9F";"1st and 2nd bars";""
"3905";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";148;"2.2 - Marcadores diretos de apoptose";"Figure 9G";"1st and 2nd bars";""
"3906";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";149;"2.2 - Marcadores diretos de apoptose";"Figure 10C";"1st and 2nd bars";""
"3907";86;"rayyan-115922941";"10.1021/acs.jafc.8b05404";"Incluído";"";"";"Nathalia Réges Pinheiro";"134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150";150;"2.2 - Marcadores diretos de apoptose";"Figure 10D";"1st and 2nd bars";""
"3908";87;"rayyan-115928210";"10.1016/j.nbd.2005.02.003";"Incluído";"";"";"Nathalia Réges Pinheiro";"151,152";151;"1.1 - Ensaio de redução de MTT e análogos";"Figure 4 - 1st graph";"5th bar relative to control (100% viability)";""
"3909";87;"rayyan-115928210";"10.1016/j.nbd.2005.02.003";"Incluído";"";"";"Nathalia Réges Pinheiro";"151,152";152;"1.1 - Ensaio de redução de MTT e análogos";"Figure 4 - 2nd graph";"4th bar relative to control (100% viability)";""
"3910";88;"rayyan-115922013";"10.1007/s10822-020-00318-w";"Incluído";"";"";"Nathalia Réges Pinheiro";"153";153;"1.1 - Ensaio de redução de MTT e análogos";"Figure 15";"1st and 2nd bars";""
"3911";89;"rayyan-115931164";"10.1080/15548627.2019.1586249";"Excluído";"6 - Não inclui um controle adequado";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3912";90;"rayyan-115929020";"10.1046/j.1460-9568.2002.02056.x";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3913";91;"rayyan-115926024";"10.1016/j.brainres.2011.10.051";"Excluído";"7 - Não inclui uma medida de toxicidade";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3914";92;"rayyan-115922019";"10.1007/s10529-020-02915-z";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3915";93;"rayyan-115930686";"10.1016/j.npep.2020.102044";"Incluído";"";"Contém material suplementar";"Nathalia Réges Pinheiro";"154,155,156,157,158,159,160,161,162,163";154;"1.1 - Ensaio de redução de MTT e análogos";"Figure 1A";"1st and 2nd bars";""
